"visibility","datetime","coord.lon","coord.lat","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.id","weather.main","weather.description","weather.icon","extraction_date_time","city_name","sys.type","sys.id","rain.1h"
10000.0,"2023-11-17 21:05:53+08:00",121.5911,14.0289,24.94,25.84,24.94,24.94,1014.0,90.0,1014.0,992.0,4.0,34.0,9.54,100.0,"2023-11-17 05:54:30+08:00","2023-11-17 17:22:40+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-17 21:05:53.414057+08:00","Tayabas",2.0,2011004.0,""
10000.0,"2023-11-17 21:05:55+08:00",123.6333,10.3833,27.05,30.35,27.05,27.22,1012.0,85.0,1012.0,1012.0,3.15,33.0,4.68,100.0,"2023-11-17 05:41:10+08:00","2023-11-17 17:19:40+08:00",501.0,"Rain","moderate rain","10n","2023-11-17 21:05:55.731430+08:00","Toledo City",1.0,8187.0,1.59
10000.0,"2023-11-17 21:05:57+08:00",121.7269,17.6131,22.25,22.85,22.25,22.25,1017.0,89.0,1017.0,1014.0,2.13,347.0,3.04,49.0,"2023-11-17 05:59:11+08:00","2023-11-17 17:16:54+08:00",802.0,"Clouds","scattered clouds","03n","2023-11-17 21:05:57.539074+08:00","Tuguegarao","","",""
10000.0,"2023-11-17 21:05:59+08:00",120.5711,15.9761,24.49,25.06,24.49,24.49,1014.0,79.0,1014.0,1011.0,1.4,124.0,3.28,100.0,"2023-11-17 06:01:24+08:00","2023-11-17 17:23:56+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-17 21:06:00.108170+08:00","Urdaneta","","",""
10000.0,"2023-11-17 21:06:01+08:00",124.5725,11.1089,25.01,25.94,25.01,25.01,1012.0,91.0,1012.0,1008.0,1.66,40.0,3.9,100.0,"2023-11-17 05:38:25+08:00","2023-11-17 17:14:53+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-17 21:06:01.719436+08:00","Valencia","","",""
10000.0,"2023-11-17 21:01:36+08:00",120.9667,14.7,28.16,31.41,27.24,28.39,1015.0,73.0,"","",2.24,339.0,5.81,93.0,"2023-11-17 05:57:58+08:00","2023-11-17 17:24:12+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-17 21:06:03.229381+08:00","Valenzuela",2.0,2008256.0,""
10000.0,"2023-11-17 21:06:05+08:00",123.0778,10.9,26.35,26.35,26.35,26.35,1013.0,86.0,1013.0,1011.0,5.6,59.0,8.42,100.0,"2023-11-17 05:44:06+08:00","2023-11-17 17:21:10+08:00",500.0,"Rain","light rain","10n","2023-11-17 21:06:05.472122+08:00","Victorias","","",0.28
10000.0,"2023-11-17 21:06:07+08:00",120.3869,17.5747,25.01,25.47,25.01,25.01,1014.0,73.0,1014.0,1012.0,4.65,48.0,6.11,7.0,"2023-11-17 06:04:29+08:00","2023-11-17 17:22:18+08:00",800.0,"Clear","clear sky","01n","2023-11-17 21:06:07.336359+08:00","Vigan","","",""
9000.0,"2023-11-17 21:06:09+08:00",122.0696,6.9135,26.99,30.6,26.99,26.99,1011.0,89.0,"","",1.03,270.0,"",75.0,"2023-11-17 05:42:36+08:00","2023-11-17 17:30:44+08:00",803.0,"Clouds","broken clouds","04n","2023-11-17 21:06:09.568440+08:00","Zamboanga City",1.0,8169.0,""
10000.0,"2023-11-18 00:00:00+08:00",119.9811,16.1561,26.04,26.04,26.04,26.04,1013.0,78.0,1013.0,1011.0,2.86,122.0,3.43,99.0,"2023-11-18 06:04:32+08:00","2023-11-18 17:25:55+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:00:00.204301+08:00","Alaminos","","",""
10000.0,"2023-11-18 00:00:01+08:00",120.5833,15.15,25.25,25.87,25.25,25.25,1015.0,78.0,"","",2.06,340.0,"",20.0,"2023-11-18 06:00:39+08:00","2023-11-18 17:25:00+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:00:02.092313+08:00","Angeles City",1.0,8152.0,""
10000.0,"2023-11-18 00:00:19+08:00",121.19,15.6181,22.44,23.09,22.44,22.44,1015.0,90.0,1015.0,1005.0,2.06,80.0,2.78,97.0,"2023-11-18 05:58:54+08:00","2023-11-18 17:21:53+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:00:19.786483+08:00","Antipolo","","",""
10000.0,"2023-11-18 00:00:23+08:00",123.5085,12.2285,25.42,26.34,25.42,25.42,1012.0,89.0,1012.0,1011.0,3.4,17.0,7.82,100.0,"2023-11-18 05:44:42+08:00","2023-11-18 17:17:32+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:00:23.580117+08:00","Bacolod","","",""
10000.0,"2023-11-18 00:00:26+08:00",120.929,14.459000000000001,26.57,26.57,25.64,27.8,1014.0,80.0,"","",0.51,0.0,"",20.0,"2023-11-18 05:58:15+08:00","2023-11-18 17:24:38+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:00:26.864616+08:00","Bacoor",2.0,2005706.0,""
10000.0,"2023-11-18 00:00:30+08:00",122.8333,10.5333,26.74,29.58,26.74,26.74,1011.0,85.0,1011.0,1010.0,7.45,26.0,10.9,99.0,"2023-11-18 05:44:59+08:00","2023-11-18 17:22:40+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:00:32.056997+08:00","Bago City","","",""
10000.0,"2023-11-18 00:00:35+08:00",120.5931,16.4164,14.67,14.31,14.67,14.67,1015.0,81.0,1015.0,855.0,2.4,84.0,2.2,100.0,"2023-11-18 06:02:29+08:00","2023-11-18 17:23:05+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:00:36.134301+08:00","Baguio","","",""
10000.0,"2023-11-18 00:00:37+08:00",123.1228,9.5911,25.99,25.99,25.99,25.99,1011.0,93.0,1011.0,1010.0,2.21,60.0,2.9,100.0,"2023-11-18 05:42:29+08:00","2023-11-18 17:22:50+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:00:37.550719+08:00","Bais",1.0,8185.0,""
10000.0,"2023-11-18 00:00:38+08:00",120.5361,14.6761,25.03,25.52,25.03,27.29,1014.0,74.0,1014.0,1013.0,4.85,78.0,9.4,61.0,"2023-11-18 06:00:08+08:00","2023-11-18 17:25:53+08:00",803.0,"Clouds","broken clouds","04n","2023-11-18 00:00:39.027953+08:00","Balanga",1.0,8151.0,""
10000.0,"2023-11-18 00:00:41+08:00",120.5649,18.0554,25.88,26.43,25.88,25.88,1014.0,73.0,"","",5.66,10.0,"",20.0,"2023-11-18 06:05:03+08:00","2023-11-18 17:20:44+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:00:41.565699+08:00","Batac City",1.0,8159.0,""
10000.0,"2023-11-18 00:00:43+08:00",121.05,13.75,25.06,25.84,25.06,25.06,1013.0,85.0,1013.0,1013.0,2.35,71.0,3.3,100.0,"2023-11-18 05:56:44+08:00","2023-11-18 17:25:11+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:00:44.741371+08:00","Batangas City",2.0,2011004.0,""
10000.0,"2023-11-18 00:00:46+08:00",122.8011,9.3636,24.51,25.44,24.51,24.51,1011.0,93.0,1011.0,1010.0,2.31,40.0,4.4,100.0,"2023-11-18 05:43:27+08:00","2023-11-18 17:24:27+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:00:46.251165+08:00","Bayawan","","",""
10000.0,"2023-11-18 00:00:49+08:00",123.7135,13.4083,24.38,25.33,24.38,24.38,1013.0,94.0,1013.0,1013.0,2.6,39.0,5.5,98.0,"2023-11-18 05:45:35+08:00","2023-11-18 17:15:01+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:00:49.330162+08:00","Baybay","","",""
8367.0,"2023-11-18 00:00:51+08:00",125.7675,8.7561,23.57,24.57,23.57,23.57,1012.0,99.0,1012.0,1003.0,1.07,317.0,1.5,100.0,"2023-11-18 05:30:43+08:00","2023-11-18 17:13:26+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:00:51.270678+08:00","Bayugan","","",""
10000.0,"2023-11-18 00:00:52+08:00",125.0336,11.0725,24.26,25.25,24.26,24.26,1011.0,96.0,1011.0,1010.0,2.04,328.0,3.5,100.0,"2023-11-18 05:36:56+08:00","2023-11-18 17:13:06+08:00",500.0,"Rain","light rain","10n","2023-11-18 00:00:52.513025+08:00","Bislig","","",0.35
10000.0,"2023-11-18 00:00:54+08:00",121.0807,14.3427,26.92,29.47,25.63,27.79,1014.0,79.0,"","",2.68,108.0,2.68,20.0,"2023-11-18 05:57:28+08:00","2023-11-18 17:24:11+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:00:54.368715+08:00","Biñan",2.0,2084056.0,""
10000.0,"2023-11-18 00:01:20+08:00",125.4319,11.6081,24.36,25.44,24.36,24.36,1011.0,99.0,1011.0,1011.0,0.9,348.0,1.9,100.0,"2023-11-18 05:36:07+08:00","2023-11-18 17:10:44+08:00",501.0,"Rain","moderate rain","10n","2023-11-18 00:01:22.901338+08:00","Borongan","","",3.76
10000.0,"2023-11-18 00:01:25+08:00",125.5436,8.9492,23.51,24.32,23.51,23.51,1011.0,92.0,1011.0,1010.0,1.74,301.0,3.2,100.0,"2023-11-18 05:31:54+08:00","2023-11-18 17:14:04+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:25.309828+08:00","Butuan","","",""
10000.0,"2023-11-18 00:01:31+08:00",125.5344,9.1236,23.79,24.63,23.79,23.79,1011.0,92.0,1011.0,1010.0,1.24,321.0,2.3,100.0,"2023-11-18 05:32:10+08:00","2023-11-18 17:13:51+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:32.691157+08:00","Cabadbaran","","",""
10000.0,"2023-11-18 00:01:35+08:00",120.9667,15.4833,23.14,23.73,23.14,23.14,1014.0,85.0,1014.0,1010.0,1.43,104.0,1.5,78.0,"2023-11-18 05:59:36+08:00","2023-11-18 17:22:58+08:00",803.0,"Clouds","broken clouds","04n","2023-11-18 00:01:35.338587+08:00","Cabanatuan City","","",""
10000.0,"2023-11-18 00:01:37+08:00",121.1262,14.2726,26.86,29.02,25.57,27.73,1014.0,75.0,1014.0,1012.0,5.02,74.0,9.61,100.0,"2023-11-18 05:57:11+08:00","2023-11-18 17:24:07+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:37.088500+08:00","Cabuyao",2.0,2084056.0,""
10000.0,"2023-11-18 00:01:39+08:00",123.2856,10.9506,26.74,29.75,26.74,26.74,1011.0,87.0,1011.0,1011.0,5.51,42.0,7.67,100.0,"2023-11-18 05:43:46+08:00","2023-11-18 17:20:15+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:39.144669+08:00","Cadiz","","",""
10000.0,"2023-11-18 00:01:40+08:00",124.6472,8.4822,24.2,25.08,24.2,24.2,1011.0,92.0,1011.0,1010.0,1.36,168.0,1.89,100.0,"2023-11-18 05:34:49+08:00","2023-11-18 17:18:18+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:40.382287+08:00","Cagayan de Oro","","",""
10000.0,"2023-11-18 00:01:42+08:00",120.8133,13.9324,24.77,25.47,24.77,24.77,1013.0,83.0,1013.0,1011.0,3.74,76.0,9.34,94.0,"2023-11-18 05:57:57+08:00","2023-11-18 17:25:51+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:42.671160+08:00","Calaca","","",""
10000.0,"2023-11-17 23:57:51+08:00",121.1653,14.2117,27.43,30.48,25.58,27.73,1014.0,78.0,1014.0,1012.0,4.99,72.0,10.07,100.0,"2023-11-18 05:56:56+08:00","2023-11-18 17:24:02+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:43.916579+08:00","Calamba",2.0,2084056.0,""
7628.0,"2023-11-18 00:01:45+08:00",121.1803,13.4117,25.06,25.84,25.06,25.06,1014.0,85.0,1014.0,1013.0,5.88,55.0,9.74,100.0,"2023-11-18 05:55:43+08:00","2023-11-18 17:25:09+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:45.934909+08:00","Calapan",2.0,2011004.0,""
10000.0,"2023-11-18 00:01:47+08:00",124.6,12.0667,25.7,26.65,25.7,25.7,1011.0,89.0,1011.0,1010.0,2.61,21.0,7.42,100.0,"2023-11-18 05:40:06+08:00","2023-11-18 17:13:24+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:47.763791+08:00","Calbayog City","","",""
10000.0,"2023-11-18 00:01:49+08:00",120.9667,14.65,26.95,29.36,25.64,27.79,1015.0,77.0,"","",1.34,355.0,2.24,20.0,"2023-11-18 05:58:23+08:00","2023-11-18 17:24:12+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:01:49.880964+08:00","Caloocan City",2.0,2008256.0,""
10000.0,"2023-11-18 00:01:52+08:00",120.4517,17.1947,23.61,23.91,23.61,23.61,1014.0,72.0,1014.0,1013.0,2.91,65.0,2.94,14.0,"2023-11-18 06:04:13+08:00","2023-11-18 17:22:29+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:01:52.406811+08:00","Candon","","",""
10000.0,"2023-11-18 00:01:54+08:00",123.1964,10.3864,21.55,22.14,21.55,21.55,1012.0,91.0,1012.0,950.0,2.36,30.0,5.13,100.0,"2023-11-18 05:43:19+08:00","2023-11-18 17:21:25+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:54.887746+08:00","Canlaon","","",""
10000.0,"2023-11-18 00:01:57+08:00",123.6402,10.1061,25.98,25.98,25.98,25.98,1011.0,88.0,1011.0,1010.0,1.65,29.0,2.43,100.0,"2023-11-18 05:41:08+08:00","2023-11-18 17:20:02+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:57.278832+08:00","Carcar",1.0,8187.0,""
10000.0,"2023-11-18 00:01:59+08:00",121.0576,14.3132,26.8,29.14,25.51,27.66,1013.0,78.0,"","",1.79,78.0,1.79,100.0,"2023-11-18 05:57:31+08:00","2023-11-18 17:24:19+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:01:59.776579+08:00","Carmona",2.0,2084056.0,""
10000.0,"2023-11-18 00:02:01+08:00",124.8861,11.7753,25.26,26.17,25.26,25.26,1011.0,89.0,1011.0,1006.0,1.61,15.0,2.86,100.0,"2023-11-18 05:38:32+08:00","2023-11-18 17:12:41+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:01.483450+08:00","Catbalogan","","",""
10000.0,"2023-11-18 00:02:04+08:00",121.7725,16.9347,22.17,22.82,22.17,22.17,1016.0,91.0,1016.0,1009.0,2.21,10.0,4.15,98.0,"2023-11-18 05:58:32+08:00","2023-11-18 17:17:35+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:04.332410+08:00","Cauayan","","",""
10000.0,"2023-11-18 00:02:06+08:00",120.9169,14.4825,26.47,26.47,25.66,27.81,1014.0,80.0,"","",0.51,0.0,"",20.0,"2023-11-18 05:58:20+08:00","2023-11-18 17:24:38+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:02:06.896749+08:00","Cavite City",1.0,8160.0,""
8000.0,"2023-11-18 00:02:09+08:00",123.8907,10.3167,25.81,26.9,25.81,28.09,1011.0,94.0,"","",2.06,300.0,"",100.0,"2023-11-18 05:40:26+08:00","2023-11-18 17:18:44+08:00",500.0,"Rain","light rain","10n","2023-11-18 00:02:09.723320+08:00","Cebu City",1.0,8187.0,0.55
10000.0,"2023-11-18 00:02:11+08:00",121.1,14.6333,26.65,26.65,25.59,27.75,1014.0,78.0,"","",0.51,0.0,"",20.0,"2023-11-18 05:57:49+08:00","2023-11-18 17:23:41+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:02:11.252552+08:00","City of Marikina",2.0,2008256.0,""
10000.0,"2023-11-18 00:02:13+08:00",123.5833,12.3333,25.44,26.34,25.44,25.44,1012.0,88.0,1012.0,1008.0,3.49,21.0,7.28,99.0,"2023-11-18 05:44:33+08:00","2023-11-18 17:17:05+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:14.008380+08:00","City of Masbate","","",""
10000.0,"2023-11-18 00:02:15+08:00",122.65,11.15,26.46,26.46,26.46,26.46,1012.0,96.0,1012.0,1006.0,2.5,347.0,4.75,97.0,"2023-11-18 05:46:35+08:00","2023-11-18 17:22:31+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:15.711752+08:00","City of Passi",2.0,2073369.0,""
10000.0,"2023-11-18 00:02:18+08:00",123.9833,12.9833,25.81,26.67,25.81,25.81,1012.0,85.0,1012.0,1007.0,3.94,31.0,7.73,84.0,"2023-11-18 05:43:53+08:00","2023-11-18 17:14:33+08:00",803.0,"Clouds","broken clouds","04n","2023-11-18 00:02:18.815556+08:00","City of Sorsogon","","",""
10000.0,"2023-11-18 00:02:20+08:00",124.2464,7.2236,24.45,25.41,24.45,24.45,1010.0,94.0,1010.0,1009.0,2.11,115.0,3.3,100.0,"2023-11-18 05:34:40+08:00","2023-11-18 17:21:40+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:20.239311+08:00","Cotabato","","",""
10000.0,"2023-11-18 00:02:22+08:00",121.5047,17.7061,22.74,23.47,22.74,22.74,1016.0,92.0,1016.0,1012.0,2.22,323.0,3.86,59.0,"2023-11-18 06:00:46+08:00","2023-11-18 17:17:30+08:00",803.0,"Clouds","broken clouds","04n","2023-11-18 00:02:22.555808+08:00","Dagupan","","",""
10000.0,"2023-11-18 00:02:24+08:00",124.0272,10.5208,28.31,33.24,26.03,28.31,1011.0,82.0,1011.0,1011.0,4.02,356.0,4.47,100.0,"2023-11-18 05:40:11+08:00","2023-11-18 17:17:54+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:25.033978+08:00","Danao",2.0,2089763.0,""
8000.0,"2023-11-18 00:02:27+08:00",123.9469,10.2706,26.03,26.03,26.03,28.31,1011.0,94.0,"","",2.06,300.0,"",100.0,"2023-11-18 05:40:09+08:00","2023-11-18 17:18:35+08:00",501.0,"Rain","moderate rain","10n","2023-11-18 00:02:27.457567+08:00","Dapitan",1.0,8187.0,1.07
10000.0,"2023-11-18 00:02:28+08:00",120.9367,14.3294,26.24,26.24,25.14,27.29,1014.0,78.0,1014.0,1004.0,3.95,75.0,7.38,94.0,"2023-11-18 05:58:02+08:00","2023-11-18 17:24:47+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:29.073742+08:00","Dasmariñas",2.0,2084056.0,""
10000.0,"2023-11-17 23:57:51+08:00",125.6128,7.0731,27.05,30.77,27.05,27.05,1011.0,89.0,"","",2.57,20.0,"",40.0,"2023-11-18 05:28:59+08:00","2023-11-18 17:16:25+08:00",802.0,"Clouds","scattered clouds","03n","2023-11-18 00:02:31.593002+08:00","Davao",1.0,8154.0,""
10000.0,"2023-11-18 00:02:33+08:00",125.3572,6.7497,25.51,26.34,25.51,25.51,1010.0,85.0,1010.0,1008.0,1.44,331.0,1.79,99.0,"2023-11-18 05:29:33+08:00","2023-11-18 17:17:53+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:33.302162+08:00","Digos","","",""
10000.0,"2023-11-18 00:02:35+08:00",123.3414,8.5894,25.66,26.58,25.66,25.66,1011.0,88.0,1011.0,1010.0,4.49,74.0,8.01,100.0,"2023-11-18 05:40:12+08:00","2023-11-18 17:23:22+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:35.257021+08:00","Dipolog","","",""
10000.0,"2023-11-18 00:02:36+08:00",123.3081,9.3103,25.99,25.99,25.99,25.99,1011.0,94.0,"","",3.09,290.0,"",100.0,"2023-11-18 05:41:21+08:00","2023-11-18 17:22:30+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:36.571614+08:00","Dumaguete",1.0,8185.0,""
10000.0,"2023-11-18 00:02:38+08:00",124.5225,8.5631,24.91,25.75,24.91,24.91,1011.0,88.0,1011.0,1010.0,1.28,161.0,2.74,100.0,"2023-11-18 05:35:26+08:00","2023-11-18 17:18:41+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:38.462647+08:00","El Salvador","","",""
10000.0,"2023-11-18 00:02:39+08:00",123.4992,10.8403,26.57,26.57,26.57,26.57,1011.0,86.0,1011.0,1008.0,5.38,22.0,8.11,100.0,"2023-11-18 05:42:45+08:00","2023-11-18 17:19:34+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:39.875208+08:00","Escalante","","",""
10000.0,"2023-11-18 00:02:41+08:00",120.9464,15.3072,25.74,26.62,25.74,25.74,1014.0,86.0,1014.0,1011.0,0.6,69.0,1.07,65.0,"2023-11-18 05:59:25+08:00","2023-11-18 17:23:19+08:00",803.0,"Clouds","broken clouds","04n","2023-11-18 00:02:41.343504+08:00","Gapan",1.0,8152.0,""
10000.0,"2023-11-18 00:02:42+08:00",125.1717,6.1128,25.37,26.18,25.37,25.37,1011.0,85.0,1011.0,1009.0,0.98,9.0,1.2,99.0,"2023-11-18 05:29:25+08:00","2023-11-18 17:19:31+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:42.701749+08:00","General Santos","","",""
10000.0,"2023-11-18 00:02:44+08:00",120.8817,14.3869,26.54,26.54,25.55,27.7,1013.0,79.0,1013.0,1011.0,3.51,71.0,6.09,88.0,"2023-11-18 05:58:20+08:00","2023-11-18 17:24:55+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:44.978023+08:00","General Trias",2.0,2084056.0,""
10000.0,"2023-11-18 00:02:46+08:00",125.1167,8.8333,24.1,24.97,24.1,24.1,1012.0,92.0,1012.0,1012.0,0.66,200.0,1.68,99.0,"2023-11-18 05:33:26+08:00","2023-11-18 17:15:56+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:47.026322+08:00","Gingoog City","","",""
10000.0,"2023-11-18 00:02:49+08:00",122.8706,10.0989,25.46,26.31,25.46,25.46,1011.0,86.0,1011.0,1010.0,2.2,62.0,3.28,100.0,"2023-11-18 05:44:13+08:00","2023-11-18 17:23:08+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:49.633562+08:00","Himamaylan","","",""
10000.0,"2023-11-18 00:02:51+08:00",121.8892,17.1485,22.56,23.22,22.56,22.56,1016.0,90.0,1016.0,1011.0,1.3,351.0,2.55,98.0,"2023-11-18 05:58:23+08:00","2023-11-18 17:16:48+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:51.393420+08:00","Ilagan","","",""
10000.0,"2023-11-18 00:02:52+08:00",124.4,8.25,22.03,22.77,22.03,22.03,1012.0,95.0,1012.0,978.0,1.25,178.0,1.24,100.0,"2023-11-18 05:35:29+08:00","2023-11-18 17:19:37+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:53.030669+08:00","Iligan City","","",""
10000.0,"2023-11-18 00:02:54+08:00",122.55,10.75,25.22,26.15,25.22,25.22,1011.0,90.0,1011.0,1010.0,5.83,19.0,11.14,90.0,"2023-11-18 05:46:25+08:00","2023-11-18 17:23:29+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:55.021191+08:00","Iloilo City","","",""
10000.0,"2023-11-18 00:02:57+08:00",120.9367,14.4297,26.52,26.52,25.61,27.77,1014.0,79.0,"","",0.51,0.0,"",20.0,"2023-11-18 05:58:10+08:00","2023-11-18 17:24:38+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:02:57.375151+08:00","Imus",2.0,2037715.0,""
10000.0,"2023-11-18 00:02:59+08:00",123.4167,13.4167,24.08,24.97,24.08,24.08,1013.0,93.0,1013.0,1011.0,1.97,32.0,3.62,96.0,"2023-11-18 05:46:47+08:00","2023-11-18 17:16:12+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:02:59.286691+08:00","Iriga City","","",""
10000.0,"2023-11-18 00:03:01+08:00",122.9888,10.2048,24.7,25.52,24.7,24.7,1011.0,88.0,1011.0,1008.0,2.34,87.0,3.32,100.0,"2023-11-18 05:43:53+08:00","2023-11-18 17:22:30+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:03:01.836950+08:00","Isabela","","",""
10000.0,"2023-11-18 00:03:03+08:00",122.8122,9.9889,25.51,26.36,25.51,25.51,1011.0,86.0,1011.0,1010.0,1.87,50.0,3.0,100.0,"2023-11-18 05:44:17+08:00","2023-11-18 17:23:31+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:03:03.968069+08:00","Kabankalan","","",""
10000.0,"2023-11-18 00:03:05+08:00",125.0894,7.0083,23.25,24.06,23.25,23.25,1011.0,93.0,1011.0,981.0,0.33,128.0,0.77,100.0,"2023-11-18 05:30:59+08:00","2023-11-18 17:18:36+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:03:06.041409+08:00","Kidapawan","","",""
10000.0,"2023-11-18 00:03:07+08:00",124.8469,6.5031,23.84,24.73,23.84,23.84,1011.0,94.0,1011.0,1005.0,0.59,168.0,0.8,98.0,"2023-11-18 05:31:15+08:00","2023-11-18 17:20:16+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:03:07.636949+08:00","Koronadal","","",""
10000.0,"2023-11-18 00:03:09+08:00",122.9208,10.4233,25.49,26.29,25.49,25.49,1011.0,84.0,1011.0,1008.0,3.27,53.0,4.41,100.0,"2023-11-18 05:44:28+08:00","2023-11-18 17:22:28+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:03:10.171447+08:00","La Carlota","","",""
10000.0,"2023-11-18 00:03:11+08:00",125.7022,6.0872,27.47,30.57,27.47,27.47,1010.0,78.0,1010.0,1009.0,2.47,301.0,2.73,98.0,"2023-11-18 05:27:15+08:00","2023-11-18 17:17:26+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:03:11.661239+08:00","Lamitan","","",""
10000.0,"2023-11-18 00:03:13+08:00",120.5936,18.1989,25.95,25.95,25.95,25.95,1014.0,73.0,"","",5.66,10.0,"",20.0,"2023-11-18 06:05:09+08:00","2023-11-18 17:20:24+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:03:13.782393+08:00","Laoag",1.0,8159.0,""
8000.0,"2023-11-18 00:03:16+08:00",123.9494,10.3103,26.02,26.02,26.02,28.3,1011.0,94.0,"","",2.06,300.0,"",100.0,"2023-11-18 05:40:12+08:00","2023-11-18 17:18:31+08:00",500.0,"Rain","light rain","10n","2023-11-18 00:03:16.298502+08:00","Lapu-Lapu City",1.0,8187.0,0.42
10000.0,"2023-11-18 00:03:17+08:00",120.9828,14.4506,26.42,26.42,25.57,27.73,1014.0,80.0,"","",1.79,78.0,1.79,20.0,"2023-11-18 05:58:01+08:00","2023-11-18 17:24:25+08:00",801.0,"Clouds","few clouds","02n","2023-11-18 00:03:18.089663+08:00","Las Piñas",2.0,2005706.0,""
10000.0,"2023-11-18 00:03:21+08:00",123.7333,13.1333,25.46,26.33,25.46,25.46,1012.0,87.0,1012.0,1009.0,3.75,20.0,7.86,90.0,"2023-11-18 05:45:06+08:00","2023-11-18 17:15:20+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:03:21.696124+08:00","Legazpi City","","",""
10000.0,"2023-11-18 00:03:26+08:00",123.5325,13.2403,23.83,24.72,23.83,23.83,1012.0,94.0,1012.0,1007.0,1.77,18.0,2.62,87.0,"2023-11-18 05:46:03+08:00","2023-11-18 17:15:59+08:00",804.0,"Clouds","overcast clouds","04n","2023-11-18 00:03:28.460694+08:00","Ligao","","",""
